article_idx,judul,url,entity_count,entities_json
684,Sebanyak 48 Negara Jadi Pasien IMF di Tengah Perang Tarif Trump - kumparan.com - Kumparan.com,https://kumparan.com/kumparanbisnis/sebanyak-48-negara-jadi-pasien-imf-di-tengah-perang-tarif-trump-24vA0pnY58j,14,"[{""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.7908}, {""word"": ""wib"", ""entity_group"": ""TIM"", ""score"": 0.7062}, {""word"": ""dana"", ""entity_group"": ""ORG"", ""score"": 0.3491}, {""word"": ""moneter internasional international monetary fund"", ""entity_group"": ""PRD"", ""score"": 0.538}, {""word"": ""imf"", ""entity_group"": ""ORG"", ""score"": 0.4573}, {""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.4396}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9081}, {""word"": ""argentina"", ""entity_group"": ""ORG"", ""score"": 0.8899}, {""word"": ""managing director imf"", ""entity_group"": ""ORG"", ""score"": 0.9189}, {""word"": ""kristalina georgieva"", ""entity_group"": ""PER"", ""score"": 0.9848}, {""word"": ""argentina"", ""entity_group"": ""GPE"", ""score"": 0.7693}, {""word"": ""kristalina"", ""entity_group"": ""PER"", ""score"": 0.9848}, {""word"": ""factor productivity indexpada"", ""entity_group"": ""PRD"", ""score"": 0.7515}, {""word"": ""indeks produktivitas as"", ""entity_group"": ""PRD"", ""score"": 0.8065}]"
685,Trump Bongkar 8 Kecurangan China dalam Praktik Perdagangan Global - SINDOnews Ekbis,https://ekbis.sindonews.com/read/1557881/33/trump-bongkar-8-kecurangan-china-dalam-praktik-perdagangan-global-1745280285,9,"[{""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9486}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9597}, {""word"": ""nanang wijayanto"", ""entity_group"": ""PER"", ""score"": 0.9344}, {""word"": ""selasa april wib"", ""entity_group"": ""DAT"", ""score"": 0.9138}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9708}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9888}, {""word"": ""delapan"", ""entity_group"": ""CRD"", ""score"": 0.8313}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9445}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.6372}]"
686,Sri Mulyani Bocorkan 5 Poin Negosiasi Indonesia ke AS - MetroTVNews.com,https://www.metrotvnews.com/read/Ky6C1P6m-sri-mulyani-bocorkan-5-poin-negosiasi-indonesia-ke-as,11,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9728}, {""word"": ""menteri keuangansri"", ""entity_group"": ""NOR"", ""score"": 0.9336}, {""word"": ""mulyani indrawatimenyebut"", ""entity_group"": ""PER"", ""score"": 0.9177}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9247}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9787}, {""word"": ""lima"", ""entity_group"": ""CRD"", ""score"": 0.9345}, {""word"": ""pemerintahan negeri paman sam"", ""entity_group"": ""NOR"", ""score"": 0.9002}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.4624}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.5468}, {""word"": ""konferensi pers komite stabilitas sistem keuangan kssk"", ""entity_group"": ""EVT"", ""score"": 0.7567}, {""word"": ""kamis april"", ""entity_group"": ""DAT"", ""score"": 0.9902}]"
687,Prabowo Ungkap Bahas Tarif Trump hingga Gaza dengan Wakil PM Malaysia - CNN Indonesia,https://www.cnnindonesia.com/internasional/20250422201446-120-1221464/prabowo-ungkap-bahas-tarif-trump-hingga-gaza-dengan-wakil-pm-malaysia,13,"[{""word"": ""prabowo subianto"", ""entity_group"": ""PER"", ""score"": 0.9831}, {""word"": ""wakil perdana menteri pm malaysiadato"", ""entity_group"": ""NOR"", ""score"": 0.9706}, {""word"": ""ahmad zahid bin hamidi"", ""entity_group"": ""PER"", ""score"": 0.9717}, {""word"": ""istana merdeka"", ""entity_group"": ""LOC"", ""score"": 0.6114}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.9875}, {""word"": ""prabowo"", ""entity_group"": ""PER"", ""score"": 0.9953}, {""word"": ""presiden amerika serikatdonald"", ""entity_group"": ""NOR"", ""score"": 0.8319}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9526}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9914}, {""word"": ""malaysia"", ""entity_group"": ""GPE"", ""score"": 0.9947}, {""word"": ""islam"", ""entity_group"": ""REG"", ""score"": 0.9281}, {""word"": ""gaza"", ""entity_group"": ""GPE"", ""score"": 0.883}, {""word"": ""muslim"", ""entity_group"": ""REG"", ""score"": 0.8645}]"
688,Perang Tarif Trump dan Krisis Legitimasi WTO - kumparan.com - Kumparan.com,https://kumparan.com/fani-azki-rizqiyani/perang-tarif-trump-dan-krisis-legitimasi-wto-24v6BHh7M7q,17,"[{""word"": ""fani azki rizqiyani"", ""entity_group"": ""PER"", ""score"": 0.9898}, {""word"": ""internasional program magister ilmu politik universitas wahid hasyim semarang april wib"", ""entity_group"": ""ORG"", ""score"": 0.7254}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9427}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.857}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.8859}, {""word"": ""tiongkok"", ""entity_group"": ""GPE"", ""score"": 0.9809}, {""word"": ""perang dunia ii"", ""entity_group"": ""EVT"", ""score"": 0.9002}, {""word"": ""america first trump"", ""entity_group"": ""ORG"", ""score"": 0.3612}, {""word"": ""uni eropa kanada"", ""entity_group"": ""GPE"", ""score"": 0.6047}, {""word"": ""jepang"", ""entity_group"": ""GPE"", ""score"": 0.987}, {""word"": ""korea selatan"", ""entity_group"": ""GPE"", ""score"": 0.915}, {""word"": ""trade"", ""entity_group"": ""ORG"", ""score"": 0.2551}, {""word"": ""wto"", ""entity_group"": ""ORG"", ""score"": 0.5073}, {""word"": ""trump"", ""entity_group"": ""NOR"", ""score"": 0.2393}, {""word"": ""unilateral"", ""entity_group"": ""ORG"", ""score"": 0.5449}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4003}, {""word"": ""multilateralisme"", ""entity_group"": ""ORG"", ""score"": 0.2843}]"
689,Vietnam Airlines Pesan 50 Pesawat Boeing 737 Max untuk Negosiasi Tarif Trump - kumparan.com - Kumparan.com,https://kumparan.com/kumparanbisnis/vietnam-airlines-pesan-50-pesawat-boeing-737-max-untuk-negosiasi-tarif-trump-24wMHgEzw4j,20,"[{""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.7314}, {""word"": ""wib"", ""entity_group"": ""TIM"", ""score"": 0.4806}, {""word"": ""maskapai penerbangan nasionalvietnam airlineshampir"", ""entity_group"": ""ORG"", ""score"": 0.8092}, {""word"": ""pesawat boeing jet max"", ""entity_group"": ""PRD"", ""score"": 0.994}, {""word"": ""vietnam"", ""entity_group"": ""GPE"", ""score"": 0.9804}, {""word"": ""vietcombank"", ""entity_group"": ""ORG"", ""score"": 0.8601}, {""word"": ""pesawat berbadan sempit"", ""entity_group"": ""PRD"", ""score"": 0.7926}, {""word"": ""vietnam airlines"", ""entity_group"": ""ORG"", ""score"": 0.9315}, {""word"": ""pesawat as boeing"", ""entity_group"": ""PRD"", ""score"": 0.7336}, {""word"": ""pesawat max lorong tunggal"", ""entity_group"": ""PRD"", ""score"": 0.929}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9964}, {""word"": ""pesawat as"", ""entity_group"": ""PRD"", ""score"": 0.9824}, {""word"": ""pemerintahan"", ""entity_group"": ""NOR"", ""score"": 0.486}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4605}, {""word"": ""boeing"", ""entity_group"": ""ORG"", ""score"": 0.8385}, {""word"": ""airbus"", ""entity_group"": ""ORG"", ""score"": 0.765}, {""word"": ""pesawat"", ""entity_group"": ""PRD"", ""score"": 0.9531}, {""word"": ""airlines"", ""entity_group"": ""ORG"", ""score"": 0.8111}, {""word"": ""armadanya"", ""entity_group"": ""ORG"", ""score"": 0.4371}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.9429}]"
690,INFOGRAFIS: 3 Jenis Tarif Impor yang Dipungut AS dari RI - CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250423110713-535-1221632/infografis-3-jenis-tarif-impor-yang-dipungut-as-dari-ri,6,"[{""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9759}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.7355}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.4171}, {""word"": ""kementerian perdagangan"", ""entity_group"": ""NOR"", ""score"": 0.9479}, {""word"": ""tiga"", ""entity_group"": ""CRD"", ""score"": 0.9386}, {""word"": ""ketiga"", ""entity_group"": ""CRD"", ""score"": 0.7182}]"
691,"AS Ungkit Hambatan Dagang di RI: Perizinan Impor, QRIS hingga Pasar Mangga Dua - Tempo.co",https://www.tempo.co/ekonomi/as-ungkit-hambatan-dagang-di-ri-perizinan-impor-qris-hingga-pasar-mangga-dua-1233265,32,"[{""word"": ""tempo co jakarta"", ""entity_group"": ""ORG"", ""score"": 0.8898}, {""word"": ""delegasi pemerintah indonesia"", ""entity_group"": ""NOR"", ""score"": 0.7335}, {""word"": ""menteri koordinator perekonomian"", ""entity_group"": ""NOR"", ""score"": 0.8819}, {""word"": ""airlangga hartarto"", ""entity_group"": ""PER"", ""score"": 0.9833}, {""word"": ""pemerintah amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.9347}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.5266}, {""word"": ""washington dc"", ""entity_group"": ""GPE"", ""score"": 0.9672}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9206}, {""word"": ""indonesia"", ""entity_group"": ""NOR"", ""score"": 0.3692}, {""word"": ""paman sam"", ""entity_group"": ""GPE"", ""score"": 0.5552}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9295}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9615}, {""word"": ""lpg"", ""entity_group"": ""ORG"", ""score"": 0.6888}, {""word"": ""oil"", ""entity_group"": ""ORG"", ""score"": 0.6724}, {""word"": ""airlangga"", ""entity_group"": ""PER"", ""score"": 0.9319}, {""word"": ""konferensi pers"", ""entity_group"": ""EVT"", ""score"": 0.914}, {""word"": ""jumat"", ""entity_group"": ""DAT"", ""score"": 0.996}, {""word"": ""april indonesia"", ""entity_group"": ""DAT"", ""score"": 0.7361}, {""word"": ""gandum kedelai"", ""entity_group"": ""PRD"", ""score"": 0.9787}, {""word"": ""susu kedelai"", ""entity_group"": ""PRD"", ""score"": 0.9775}, {""word"": ""kantor perwakilan"", ""entity_group"": ""ORG"", ""score"": 0.5015}, {""word"": ""dagang"", ""entity_group"": ""NOR"", ""score"": 0.5326}, {""word"": ""united"", ""entity_group"": ""ORG"", ""score"": 0.8201}, {""word"": ""ustr"", ""entity_group"": ""PRD"", ""score"": 0.4068}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9652}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.5067}, {""word"": ""us"", ""entity_group"": ""LAW"", ""score"": 0.3665}, {""word"": ""persen"", ""entity_group"": ""PRD"", ""score"": 0.2931}, {""word"": ""national"", ""entity_group"": ""ORG"", ""score"": 0.6511}, {""word"": ""foreign"", ""entity_group"": ""ORG"", ""score"": 0.7454}, {""word"": ""maret"", ""entity_group"": ""ORG"", ""score"": 0.3491}, {""word"": ""ustr"", ""entity_group"": ""ORG"", ""score"": 0.3458}]"
692,Prospek Tesla di Tengah Himpitan Perang Tarif AS dan China - Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/69317/prospek-tesla-di-tengah-himpitan-perang-tarif-as-dan-china,18,"[{""word"": ""bloomberg technoz jakarta penyelamatan bisnis tesla inc"", ""entity_group"": ""ORG"", ""score"": 0.905}, {""word"": ""elon musk"", ""entity_group"": ""PER"", ""score"": 0.936}, {""word"": ""departemen efisiensi pemerintah amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.8738}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.7695}, {""word"": ""tesla"", ""entity_group"": ""PRD"", ""score"": 0.3211}, {""word"": ""mobil listriknya"", ""entity_group"": ""PRD"", ""score"": 0.8499}, {""word"": ""robot humanoid"", ""entity_group"": ""PRD"", ""score"": 0.7575}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.6235}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9897}, {""word"": ""tesla inc"", ""entity_group"": ""ORG"", ""score"": 0.7447}, {""word"": ""us juta"", ""entity_group"": ""MON"", ""score"": 0.9732}, {""word"": ""us"", ""entity_group"": ""MON"", ""score"": 0.8266}, {""word"": ""rabu"", ""entity_group"": ""ORG"", ""score"": 0.5216}, {""word"": ""bloomberg"", ""entity_group"": ""ORG"", ""score"": 0.8249}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.6806}, {""word"": ""elon"", ""entity_group"": ""ORG"", ""score"": 0.3836}, {""word"": ""levy"", ""entity_group"": ""ORG"", ""score"": 0.7322}, {""word"": ""news"", ""entity_group"": ""ORG"", ""score"": 0.7759}]"
693,Adu Jurus Grup Astra (AUTO) & Dharma Polimetal (DRMA) Hadapi Tarif Trump - Bisnis.com,https://market.bisnis.com/read/20250423/192/1871184/adu-jurus-grup-astra-auto-dharma-polimetal-drma-hadapi-tarif-trump,21,"[{""word"": ""bisnis com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.6475}, {""word"": ""presiden amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.8385}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9901}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.9285}, {""word"": ""pt dharma polimetal tbk"", ""entity_group"": ""ORG"", ""score"": 0.9657}, {""word"": ""drma"", ""entity_group"": ""ORG"", ""score"": 0.42}, {""word"": ""pt astra otoparts tbk auto"", ""entity_group"": ""ORG"", ""score"": 0.9743}, {""word"": ""drma"", ""entity_group"": ""PRD"", ""score"": 0.5961}, {""word"": ""konglomerat"", ""entity_group"": ""ORG"", ""score"": 0.5781}, {""word"": ""tp"", ""entity_group"": ""PER"", ""score"": 0.8254}, {""word"": ""rachmat"", ""entity_group"": ""PER"", ""score"": 0.3633}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9349}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.6104}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9179}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.3628}, {""word"": ""presiden"", ""entity_group"": ""ORG"", ""score"": 0.425}, {""word"": ""direktur"", ""entity_group"": ""ORG"", ""score"": 0.562}, {""word"": ""irianto"", ""entity_group"": ""ORG"", ""score"": 0.6489}, {""word"": ""santoso"", ""entity_group"": ""ORG"", ""score"": 0.4001}, {""word"": ""meksiko"", ""entity_group"": ""GPE"", ""score"": 0.4512}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.7139}]"
694,Orang Kaya AS Ramai-ramai Bawa Kabur Duit ke Swiss Gara-gara Trump - CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250421105446-92-1220729/orang-kaya-as-ramai-ramai-bawa-kabur-duit-ke-swiss-gara-gara-trump,25,"[{""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.6829}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9507}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.8846}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9859}, {""word"": ""cnbcmelaporkan"", ""entity_group"": ""ORG"", ""score"": 0.3271}, {""word"": ""amerikanisasi"", ""entity_group"": ""ORG"", ""score"": 0.2692}, {""word"": ""bank bank"", ""entity_group"": ""ORG"", ""score"": 0.4494}, {""word"": ""swiss"", ""entity_group"": ""GPE"", ""score"": 0.98}, {""word"": ""alpen partners international"", ""entity_group"": ""ORG"", ""score"": 0.9805}, {""word"": ""konsultan"", ""entity_group"": ""ORG"", ""score"": 0.4787}, {""word"": ""tiga"", ""entity_group"": ""CRD"", ""score"": 0.9606}, {""word"": ""ceo alpen partners international"", ""entity_group"": ""ORG"", ""score"": 0.9405}, {""word"": ""pierre gabris"", ""entity_group"": ""PER"", ""score"": 0.983}, {""word"": ""dolar as"", ""entity_group"": ""MON"", ""score"": 0.733}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9852}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.7241}, {""word"": ""barack"", ""entity_group"": ""PER"", ""score"": 0.9563}, {""word"": ""obama"", ""entity_group"": ""PER"", ""score"": 0.9216}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.9632}, {""word"": ""kedua"", ""entity_group"": ""CRD"", ""score"": 0.7428}, {""word"": ""donald"", ""entity_group"": ""PER"", ""score"": 0.991}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.978}, {""word"": ""ketiga"", ""entity_group"": ""ORD"", ""score"": 0.5071}, {""word"": ""satu"", ""entity_group"": ""CRD"", ""score"": 0.9072}, {""word"": ""sam"", ""entity_group"": ""PER"", ""score"": 0.9046}]"
695,Kemendag Beberkan Perbedaan 3 Kebijakan Tarif Dagang AS untuk Indonesia - Tempo.co,https://www.tempo.co/ekonomi/kemendag-beberkan-perbedaan-3-kebijakan-tarif-dagang-as-untuk-indonesia-1234528,15,"[{""word"": ""tempo co jakarta"", ""entity_group"": ""ORG"", ""score"": 0.7884}, {""word"": ""direktur jenderal perundingan perdagangan internasional kementerian perdagangan kemendag"", ""entity_group"": ""NOR"", ""score"": 0.9377}, {""word"": ""djatmiko bris witjaksono"", ""entity_group"": ""PER"", ""score"": 0.9573}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9193}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9824}, {""word"": ""tiga"", ""entity_group"": ""CRD"", ""score"": 0.9506}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9545}, {""word"": ""djatmiko"", ""entity_group"": ""PER"", ""score"": 0.9798}, {""word"": ""ketiga"", ""entity_group"": ""CRD"", ""score"": 0.8379}, {""word"": ""nation"", ""entity_group"": ""EVT"", ""score"": 0.3819}, {""word"": ""mfn"", ""entity_group"": ""PRD"", ""score"": 0.401}, {""word"": ""kedua"", ""entity_group"": ""CRD"", ""score"": 0.7671}, {""word"": ""asdonald"", ""entity_group"": ""GPE"", ""score"": 0.8264}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.9}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.3879}]"
696,"Kebijakan Tarif Donald Trump, Gubernur Bank Indonesia Yakin Nilai Tukar Rupiah Stabil - Harianjogja.com",https://ekbis.harianjogja.com/read/2025/04/24/502/1211375/kebijakan-tarif-donald-trump-gubernur-bank-indonesia-yakin-nilai-tukar-rupiah-stabil,29,"[{""word"": ""harianjogja com jakarta"", ""entity_group"": ""ORG"", ""score"": 0.8196}, {""word"": ""rupiahtetap"", ""entity_group"": ""MON"", ""score"": 0.7524}, {""word"": ""amerika serikat as"", ""entity_group"": ""GPE"", ""score"": 0.8542}, {""word"": ""gubernur bank indonesia bi"", ""entity_group"": ""ORG"", ""score"": 0.9465}, {""word"": ""perry warjiyo"", ""entity_group"": ""PER"", ""score"": 0.9943}, {""word"": ""rupiah"", ""entity_group"": ""MON"", ""score"": 0.96}, {""word"": ""bi"", ""entity_group"": ""ORG"", ""score"": 0.8938}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9417}, {""word"": ""konferensi pers komite"", ""entity_group"": ""EVT"", ""score"": 0.8276}, {""word"": ""stabilitas sistem keuangan kssk"", ""entity_group"": ""ORG"", ""score"": 0.6824}, {""word"": ""rapat berkala kssk ii tahun"", ""entity_group"": ""EVT"", ""score"": 0.8285}, {""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9884}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.3438}, {""word"": ""perry"", ""entity_group"": ""PER"", ""score"": 0.9888}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.8033}, {""word"": ""risk appetite"", ""entity_group"": ""LAW"", ""score"": 0.5141}, {""word"": ""presiden"", ""entity_group"": ""ORG"", ""score"": 0.3078}, {""word"": ""donald"", ""entity_group"": ""PER"", ""score"": 0.9015}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4594}, {""word"": ""delivery"", ""entity_group"": ""ORG"", ""score"": 0.2723}, {""word"": ""ndf"", ""entity_group"": ""ORG"", ""score"": 0.5612}, {""word"": ""non"", ""entity_group"": ""PRD"", ""score"": 0.3022}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.6075}, {""word"": ""hong"", ""entity_group"": ""ORG"", ""score"": 0.3185}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.7131}, {""word"": ""rp"", ""entity_group"": ""MON"", ""score"": 0.4335}, {""word"": ""dolar"", ""entity_group"": ""MON"", ""score"": 0.4637}, {""word"": ""eropa"", ""entity_group"": ""ORG"", ""score"": 0.2502}, {""word"": ""dewan"", ""entity_group"": ""ORG"", ""score"": 0.4699}]"
697,Indonesia Masuki Fase Negosiasi Teknis dengan AS Soal Tarif Trump - Kompas.id,https://www.kompas.id/artikel/indonesia-memulai-fase-negosiasi-teknis-dengan-as-soal-tarif-trump,24,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.5735}, {""word"": ""kompas"", ""entity_group"": ""ORG"", ""score"": 0.8794}, {""word"": ""indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8237}, {""word"": ""kantor perwakilan dagang amerika serikat"", ""entity_group"": ""ORG"", ""score"": 0.7749}, {""word"": ""ustr"", ""entity_group"": ""ORG"", ""score"": 0.8589}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.8683}, {""word"": ""gedung putih"", ""entity_group"": ""ORG"", ""score"": 0.8277}, {""word"": ""juli"", ""entity_group"": ""DAT"", ""score"": 0.9929}, {""word"": ""dua pekan"", ""entity_group"": ""QTY"", ""score"": 0.7465}, {""word"": ""menteri"", ""entity_group"": ""NOR"", ""score"": 0.7631}, {""word"": ""koordinator bidang perekonomian"", ""entity_group"": ""ORG"", ""score"": 0.6674}, {""word"": ""airlangga hartarto"", ""entity_group"": ""PER"", ""score"": 0.9935}, {""word"": ""konferensi pers"", ""entity_group"": ""EVT"", ""score"": 0.7553}, {""word"": ""jumat"", ""entity_group"": ""DAT"", ""score"": 0.9956}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9834}, {""word"": ""airlangga"", ""entity_group"": ""PER"", ""score"": 0.8253}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.4208}, {""word"": ""donald"", ""entity_group"": ""PER"", ""score"": 0.5409}, {""word"": ""trump"", ""entity_group"": ""ORG"", ""score"": 0.6219}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.7393}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.7495}, {""word"": ""delegasi"", ""entity_group"": ""ORG"", ""score"": 0.5203}, {""word"": ""nonpemerintah"", ""entity_group"": ""ORG"", ""score"": 0.5934}, {""word"": ""united"", ""entity_group"": ""ORG"", ""score"": 0.7464}]"
698,"Tarif Trump: Lima kartu sakti China dalam perang dagang dengan AS, siapa yang akan menang? - BBC",https://www.bbc.com/indonesia/articles/cp8kr312nxvo,19,"[{""word"": ""getty"", ""entity_group"": ""ORG"", ""score"": 0.3027}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.9476}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.993}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9981}, {""word"": ""beijing"", ""entity_group"": ""GPE"", ""score"": 0.9941}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.991}, {""word"": ""presiden china"", ""entity_group"": ""NOR"", ""score"": 0.8292}, {""word"": ""xi jinping"", ""entity_group"": ""PER"", ""score"": 0.9827}, {""word"": ""lima"", ""entity_group"": ""CRD"", ""score"": 0.9533}, {""word"": ""kartu sakti"", ""entity_group"": ""PRD"", ""score"": 0.7062}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.9594}, {""word"": ""donald trump china"", ""entity_group"": ""PER"", ""score"": 0.888}, {""word"": ""kedua"", ""entity_group"": ""ORD"", ""score"": 0.9145}, {""word"": ""satu"", ""entity_group"": ""CRD"", ""score"": 0.7724}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.8595}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.7496}, {""word"": ""bbc"", ""entity_group"": ""ORG"", ""score"": 0.8166}, {""word"": ""news"", ""entity_group"": ""ORG"", ""score"": 0.5041}, {""word"": ""indonesiahadir"", ""entity_group"": ""GPE"", ""score"": 0.9611}]"
699,"Akibat Tarif Trump, Ekonomi Jerman Bakal Mandek Lagi - DW.com",https://www.dw.com/id/ekonomi-jerman-bakal-mandek-lagi-tahun-ini/a-72354107,20,"[{""word"": ""jerman"", ""entity_group"": ""GPE"", ""score"": 0.974}, {""word"": ""dua tahun"", ""entity_group"": ""QTY"", ""score"": 0.8946}, {""word"": ""pemerintahjermanmemprediksikan"", ""entity_group"": ""NOR"", ""score"": 0.8734}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.8144}, {""word"": ""donald trumpjadi"", ""entity_group"": ""PER"", ""score"": 0.9894}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.8945}, {""word"": ""menteri"", ""entity_group"": ""NOR"", ""score"": 0.5696}, {""word"": ""robert habeck"", ""entity_group"": ""PER"", ""score"": 0.9544}, {""word"": ""kamis"", ""entity_group"": ""DAT"", ""score"": 0.606}, {""word"": ""habeck"", ""entity_group"": ""PER"", ""score"": 0.6386}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.9977}, {""word"": ""uni eropa ue"", ""entity_group"": ""NOR"", ""score"": 0.746}, {""word"": ""washingtonuntuk"", ""entity_group"": ""GPE"", ""score"": 0.9874}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9796}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.2906}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9977}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.8067}, {""word"": ""tiongkok"", ""entity_group"": ""GPE"", ""score"": 0.9754}, {""word"": ""cina"", ""entity_group"": ""GPE"", ""score"": 0.9793}, {""word"": ""rusia"", ""entity_group"": ""GPE"", ""score"": 0.9809}]"
